,client_id,variation
50002,3850989,Control
50003,7928881,Control
50004,9036610,Test
50005,725170,Test
50006,6716810,Test
50007,6491097,Test
50008,2519481,Test
50009,12045,Control
50010,200604,Control
50011,7660455,Control
50012,4415530,Test
50013,685685,Control
50014,9797596,Control
50015,8802686,Control
50016,4665270,Control
50017,6027048,Control
50018,3851487,Test
50019,924916,Control
50020,8788431,Control
50021,6579110,Control
50022,2991897,Test
50023,5734300,Test
50024,6156458,Control
50025,7305408,Test
50026,2720,Test
50027,4822242,Test
50028,4166764,Control
50029,83158,Control
50030,7484550,Control
50031,5572873,Test
50032,5435160,Control
50033,6736194,Test
50034,6040488,Test
50035,92066,Test
50036,4625653,Control
50037,3281290,Test
50038,3034927,Test
50039,1060169,Test
50040,538519,Test
50041,8212601,Control
50042,6954524,Control
50043,8315340,Control
50044,7425225,Control
50045,8038699,Test
50046,9783064,Test
50047,9610283,Control
50048,1398572,Test
50049,1240556,Test
50050,7900295,Control
50051,7705474,Control
50052,9990768,Test
50053,7620675,Test
50054,1642325,Test
50055,7291122,Test
50056,3211244,Test
50057,696176,Control
50058,7629666,Test
50059,887605,Test
50060,4240648,Test
50061,7380598,Test
50062,1721941,Test
50063,1125691,Test
50064,471506,Control
50065,6136568,Control
50066,8389879,Control
50067,5065123,Test
50068,4575119,Test
50069,8219471,Test
50070,6567784,Control
50071,1869917,Test
50072,9035983,Control
50073,4540939,Control
50074,9710008,Test
50075,8349427,Test
50076,2096453,Test
50077,7723676,Test
50078,3978474,Test
50079,3026128,Control
50080,4306244,Test
50081,160085,Control
50082,1316243,Test
50083,4168408,Test
50084,2313780,Test
50085,4849181,Control
50086,5681695,Test
50087,8060147,Test
50088,4926172,Control
50089,1340512,Test
50090,1768887,Test
50091,3775302,Test
50092,8947191,Control
50093,3176701,Test
50094,7976421,Test
50095,5908286,Control
50096,886185,Test
50097,8921716,Test
50098,9331303,Control
50099,9943749,Control
50100,7158193,Control
50101,3014779,Control
50102,5919082,Test
50103,4604879,Test
50104,8456534,Control
50105,5468082,Control
50106,8588958,Test
50107,1752337,Test
50108,8497791,Control
50109,9784687,Control
50110,6055231,Control
50111,5931429,Test
50112,8645802,Test
50113,7830939,Test
50114,5932527,Control
50115,3754595,Test
50116,5234070,Control
50117,2121101,Control
50118,53169,Control
50119,248347,Control
50120,3562211,Test
50121,536510,Test
50122,5009485,Control
50123,3434569,Control
50124,7443055,Control
50125,175784,Control
50126,6816772,Control
50127,7449101,Control
50128,2557009,Control
50129,7049913,Control
50130,3782323,Control
50131,1554554,Test
50132,2664244,Control
50133,8257910,Control
50134,8623099,Control
50135,8634430,Test
50136,1377697,Test
50137,4116051,Control
50138,9717302,Test
50139,4555558,Test
50140,4255823,Control
50141,2626001,Control
50142,3195657,Control
50143,6476558,Test
50144,6032786,Test
50145,6175402,Test
50146,9643185,Test
50147,226234,Control
50148,5539442,Test
50149,3117001,Test
50150,4693609,Test
50151,4913174,Control
50152,1808373,Control
50153,8447568,Test
50154,6296447,Test
50155,2941991,Test
50156,9846402,Test
50157,8803188,Test
50158,651189,Control
50159,6829804,Test
50160,8108273,Control
50161,9348257,Control
50162,5071121,Test
50163,8960791,Test
50164,4158625,Test
50165,9126731,Test
50166,7953367,Test
50167,274816,Control
50168,3036897,Test
50169,3875362,Control
50170,9283525,Test
50171,7813642,Test
50172,5264946,Control
50173,7910385,Control
50174,3798672,Control
50175,2081422,Test
50176,4782219,Test
50177,1290934,Control
50178,9322239,Test
50179,4996911,Test
50180,7117747,Test
50181,1899577,Control
50182,545824,Control
50183,2232190,Control
50184,3889508,Control
50185,1906514,Test
50186,8665851,Test
50187,1534058,Test
50188,1247788,Test
50189,9681783,Control
50190,6705041,Control
50191,3682621,Test
50192,9391886,Control
50193,7120868,Control
50194,3342974,Test
50195,2922807,Control
50196,5735570,Test
50197,9472462,Control
50198,3121442,Control
50199,9758002,Control
50200,4124913,Control
50201,3687124,Test
50202,8642378,Test
50203,2395071,Test
50204,9768328,Test
50205,7738024,Control
50206,887319,Test
50207,8931027,Control
50208,7850608,Control
50209,5081463,Control
50210,5870441,Control
50211,6834869,Test
50212,5668063,Control
50213,4702777,Test
50214,2208787,Control
50215,7733877,Control
50216,5462870,Control
50217,9286722,Test
50218,1665286,Control
50219,3957356,Control
50220,6263924,Control
50221,2875540,Test
50222,9266799,Control
50223,2571936,Control
50224,5453712,Test
50225,6972015,Control
50226,5599201,Control
50227,6762636,Test
50228,2888391,Control
50229,8299414,Test
50230,4271845,Control
50231,8374942,Test
50232,8086037,Control
50233,65221,Test
50234,5076713,Test
50235,1461698,Test
50236,8124,Control
50237,1308781,Control
50238,3468143,Control
50239,7467270,Control
50240,997167,Test
50241,9115681,Test
50242,8362531,Control
50243,8702464,Control
50244,8555440,Test
50245,7758423,Control
50246,5804091,Test
50247,3777351,Control
50248,3888956,Test
50249,2576610,Control
50250,5302545,Test
50251,9837958,Control
50252,309189,Control
50253,859446,Test
50254,399065,Control
50255,4514128,Control
50256,1660648,Control
50257,2486266,Test
50258,3288833,Control
50259,9740309,Control
50260,8594925,Test
50261,9575313,Test
50262,1081195,Test
50263,9892670,Test
50264,1353909,Control
50265,3585961,Control
50266,4395578,Control
50267,9912415,Test
50268,1850728,Control
50269,4219095,Test
50270,3721566,Control
50271,8108589,Control
50272,4503097,Control
50273,8925648,Test
50274,9591145,Test
50275,2099148,Test
50276,1044443,Control
50277,9775028,Test
50278,3220360,Control
50279,6782743,Control
50280,5577490,Control
50281,1642802,Test
50282,2244492,Test
50283,3569036,Test
50284,3430448,Control
50285,6244963,Control
50286,5636748,Test
50287,3476513,Test
50288,3997514,Control
50289,2866128,Control
50290,8000863,Test
50291,7548550,Test
50292,6731722,Test
50293,7074200,Control
50294,5422343,Control
50295,6400868,Control
50296,9969880,Control
50297,9119625,Control
50298,76424,Control
50299,5281606,Test
50300,1615546,Control
50301,6590106,Test
50302,3901907,Test
50303,2146627,Control
50304,9910425,Control
50305,4450932,Test
50306,5466359,Control
50307,1885170,Control
50308,6947176,Test
50309,1414194,Test
50310,7063037,Control
50311,1844630,Control
50312,806955,Test
50313,608759,Control
50314,7707391,Control
50315,4234389,Test
50316,4582821,Control
50317,7606958,Control
50318,1200956,Test
50319,9491552,Test
50320,2378794,Control
50321,4387103,Control
50322,9083735,Control
50323,3750476,Test
50324,1936336,Control
50325,2629185,Test
50326,5186923,Control
50327,5183929,Control
50328,694557,Control
50329,5914594,Test
50330,7519532,Test
50331,7682918,Test
50332,2454757,Control
50333,4120604,Test
50334,6284746,Control
50335,6503258,Control
50336,8355253,Test
50337,9388711,Test
50338,7748308,Test
50339,7117011,Test
50340,8610616,Control
50341,3837773,Test
50342,3601718,Test
50343,5996130,Control
50344,7697702,Test
50345,3129289,Control
50346,9153200,Control
50347,7797038,Test
50348,7376571,Test
50349,590476,Test
50350,8678456,Control
50351,3462644,Test
50352,836311,Control
50353,5657214,Test
50354,5951934,Control
50355,8473526,Test
50356,1079175,Test
50357,3365922,Control
50358,8534622,Control
50359,3822148,Test
50360,6652467,Control
50361,205273,Test
50362,4163891,Test
50363,6477173,Test
50364,3988333,Test
50365,4239436,Control
50366,2939492,Test
50367,5256443,Control
50368,5335619,Test
50369,8102369,Test
50370,2010239,Control
50371,7634807,Control
50372,2837561,Control
50373,739204,Control
50374,293002,Control
50375,3132172,Test
50376,1543918,Control
50377,2162263,Test
50378,4952290,Test
50379,6004361,Test
50380,9278100,Test
50381,8770492,Test
50382,8468645,Test
50383,4344122,Test
50384,287360,Test
50385,9977599,Test
50386,9189325,Test
50387,8362283,Control
50388,5536337,Control
50389,6537678,Test
50390,9209699,Control
50391,6924266,Control
50392,245646,Control
50393,4739368,Test
50394,9373265,Control
50395,7194420,Test
50396,4065052,Test
50397,3718714,Control
50398,2648410,Control
50399,2399540,Control
50400,1043717,Test
50401,8100164,Control
50402,1378028,Test
50403,4271947,Control
50404,9419464,Control
50405,3359228,Test
50406,404861,Control
50407,1621145,Test
50408,5904861,Control
50409,6928012,Test
50410,1168072,Test
50411,2058346,Control
50412,7882750,Test
50413,5536014,Test
50414,8933045,Test
50415,4498441,Test
50416,4675605,Test
50417,9307726,Test
50418,9601433,Control
50419,1420333,Test
50420,7316567,Test
50421,992511,Test
50422,5780472,Control
50423,6498706,Control
50424,6744273,Test
50425,2341932,Test
50426,7066270,Control
50427,7487053,Test
50428,3667184,Test
50429,3717700,Test
50430,9849937,Test
50431,338607,Test
50432,2856801,Test
50433,5350623,Test
50434,8895190,Control
50435,564330,Test
50436,2700087,Test
50437,8015946,Control
50438,4788887,Control
50439,5209748,Test
50440,2678474,Test
50441,7511753,Test
50442,6426623,Control
50443,8069975,Test
50444,9893323,Control
50445,7922438,Control
50446,4977550,Control
50447,5468232,Control
50448,7808326,Test
50449,4337844,Test
50450,6230585,Test
50451,3690678,Test
50452,4772697,Test
50453,2339876,Test
50454,7905811,Control
50455,9950359,Control
50456,4946844,Control
50457,3142503,Control
50458,7405457,Test
50459,8728515,Control
50460,8984094,Control
50461,5117319,Test
50462,7433598,Control
50463,4499343,Control
50464,425578,Test
50465,5627725,Test
50466,7049106,Test
50467,1129748,Control
50468,9195344,Control
50469,7636582,Test
50470,2566413,Control
50471,8756202,Test
50472,6428716,Control
50473,433098,Control
50474,1574008,Test
50475,8098139,Control
50476,7797013,Test
50477,8684880,Control
50478,3597322,Test
50479,4008427,Control
50480,8692663,Test
50481,5931031,Test
50482,1333457,Control
50483,9939260,Control
50484,7815714,Test
50485,3221057,Test
50486,9376975,Control
50487,4912564,Test
50488,697367,Test
50489,8647399,Test
50490,5969816,Test
50491,4364429,Control
50492,8692087,Test
50493,8730282,Control
50494,5305116,Control
50495,393005,Control
50496,2908510,Control
50497,7230446,Test
50498,5230357,Test
50499,6334360,Test
50500,5459747,Unknow
50501,8031000,Unknow
50502,1847030,Unknow
50503,9713157,Unknow
50504,7775828,Unknow
50505,7644910,Unknow
50506,5945107,Unknow
50507,2212145,Unknow
50508,9755145,Unknow
50509,5129355,Unknow
50510,368274,Unknow
50511,1819908,Unknow
50512,2588790,Unknow
50513,4274798,Unknow
50514,2345451,Unknow
50515,6528231,Unknow
50516,5403107,Unknow
50517,2354274,Unknow
50518,4409817,Unknow
50519,4082500,Unknow
50520,732237,Unknow
50521,4893326,Unknow
50522,7077301,Unknow
50523,469805,Unknow
50524,482780,Unknow
50525,434925,Unknow
50526,286538,Unknow
50527,4179838,Unknow
50528,1026094,Unknow
50529,2305589,Unknow
50530,9595139,Unknow
50531,3779104,Unknow
50532,7155135,Unknow
50533,4555858,Unknow
50534,9150636,Unknow
50535,69201,Unknow
50536,7434087,Unknow
50537,1272739,Unknow
50538,2841776,Unknow
50539,581273,Unknow
50540,7610950,Unknow
50541,3449763,Unknow
50542,5081208,Unknow
50543,6612821,Unknow
50544,722,Unknow
50545,8076848,Unknow
50546,4965736,Unknow
50547,9543683,Unknow
50548,7340810,Unknow
50549,9351957,Unknow
50550,8026540,Unknow
50551,1086048,Unknow
50552,9276025,Unknow
50553,4218036,Unknow
50554,4473080,Unknow
50555,2952710,Unknow
50556,218517,Unknow
50557,4152566,Unknow
50558,424715,Unknow
50559,1833732,Unknow
50560,8064271,Unknow
50561,5845012,Unknow
50562,2541325,Unknow
50563,5713701,Unknow
50564,3174791,Unknow
50565,1814518,Unknow
50566,1459573,Unknow
50567,7070722,Unknow
50568,5584938,Unknow
50569,9437287,Unknow
50570,7743759,Unknow
50571,3415483,Unknow
50572,9870407,Unknow
50573,8029473,Unknow
50574,4460031,Unknow
50575,7005213,Unknow
50576,3247874,Unknow
50577,7529937,Unknow
50578,2566226,Unknow
50579,9783363,Unknow
50580,3775384,Unknow
50581,3080269,Unknow
50582,5670048,Unknow
50583,3433249,Unknow
50584,1343143,Unknow
50585,5403462,Unknow
50586,8386264,Unknow
50587,8499995,Unknow
50588,2496964,Unknow
50589,9111678,Unknow
50590,7440237,Unknow
50591,1379818,Unknow
50592,6833949,Unknow
50593,3805924,Unknow
50594,1339842,Unknow
50595,2876420,Unknow
50596,8373571,Unknow
50597,4810478,Unknow
50598,1289877,Unknow
50599,5164275,Unknow
50600,8111272,Unknow
50601,5466171,Unknow
50602,5957349,Unknow
50603,9365918,Unknow
50604,1446474,Unknow
50605,2040936,Unknow
50606,9675969,Unknow
50607,6117186,Unknow
50608,1580143,Unknow
50609,3015830,Unknow
50610,3733236,Unknow
50611,4377638,Unknow
50612,516153,Unknow
50613,8906815,Unknow
50614,7818682,Unknow
50615,2889734,Unknow
50616,933196,Unknow
50617,3004549,Unknow
50618,7170225,Unknow
50619,4226492,Unknow
50620,1883926,Unknow
50621,8064690,Unknow
50622,7305982,Unknow
50623,184988,Unknow
50624,2289520,Unknow
50625,3882434,Unknow
50626,8785575,Unknow
50627,1379952,Unknow
50628,2975171,Unknow
50629,864716,Unknow
50630,7100592,Unknow
50631,4086473,Unknow
50632,1493471,Unknow
50633,4067931,Unknow
50634,3446948,Unknow
50635,3184699,Unknow
50636,9500217,Unknow
50637,5051879,Unknow
50638,850148,Unknow
50639,4011664,Unknow
50640,8102978,Unknow
50641,7324960,Unknow
50642,3745060,Unknow
50643,6995133,Unknow
50644,1587306,Unknow
50645,6527207,Unknow
50646,727092,Unknow
50647,6188078,Unknow
50648,2138730,Unknow
50649,6554595,Unknow
50650,9441896,Unknow
50651,7275155,Unknow
50652,4941972,Unknow
50653,2307782,Unknow
50654,3558998,Unknow
50655,4181643,Unknow
50656,4009960,Unknow
50657,9611101,Unknow
50658,6364762,Unknow
50659,2366526,Unknow
50660,5063407,Unknow
50661,9348485,Unknow
50662,5908255,Unknow
50663,6531695,Unknow
50664,3227428,Unknow
50665,5241999,Unknow
50666,3851338,Unknow
50667,2422134,Unknow
50668,5675011,Unknow
50669,1426038,Unknow
50670,7494659,Unknow
50671,8836284,Unknow
50672,9847494,Unknow
50673,1240101,Unknow
50674,8611642,Unknow
50675,3349862,Unknow
50676,2638411,Unknow
50677,6780719,Unknow
50678,9273347,Unknow
50679,2220665,Unknow
50680,2723403,Unknow
50681,1519840,Unknow
50682,2531946,Unknow
50683,3777167,Unknow
50684,4354772,Unknow
50685,9511439,Unknow
50686,3131177,Unknow
50687,7806761,Unknow
50688,8270059,Unknow
50689,1208211,Unknow
50690,5956489,Unknow
50691,8337907,Unknow
50692,6752814,Unknow
50693,902039,Unknow
50694,8985717,Unknow
50695,9700139,Unknow
50696,9042902,Unknow
50697,4548536,Unknow
50698,1894524,Unknow
50699,9431218,Unknow
50700,5061590,Unknow
50701,6105090,Unknow
50702,1467716,Unknow
50703,6986665,Unknow
50704,3357633,Unknow
50705,6211658,Unknow
50706,2760568,Unknow
50707,5276221,Unknow
50708,1949810,Unknow
50709,7125451,Unknow
50710,777454,Unknow
50711,8524033,Unknow
50712,1469872,Unknow
50713,3539274,Unknow
50714,3908575,Unknow
50715,3231929,Unknow
50716,3274645,Unknow
50717,5891493,Unknow
50718,470656,Unknow
50719,781752,Unknow
50720,6739316,Unknow
50721,7415262,Unknow
50722,6732033,Unknow
50723,2192884,Unknow
50724,8262544,Unknow
50725,7061465,Unknow
50726,3859913,Unknow
50727,247946,Unknow
50728,7781005,Unknow
50729,6473415,Unknow
50730,1465527,Unknow
50731,9262378,Unknow
50732,5095315,Unknow
50733,569109,Unknow
50734,4122000,Unknow
50735,1893533,Unknow
50736,3139808,Unknow
50737,3056408,Unknow
50738,1331776,Unknow
50739,7725395,Unknow
50740,7829673,Unknow
50741,6982155,Unknow
50742,7214346,Unknow
50743,8736251,Unknow
50744,9271769,Unknow
50745,5129852,Unknow
50746,5440514,Unknow
50747,4185553,Unknow
50748,3878975,Unknow
50749,1805613,Unknow
50750,3794087,Unknow
50751,5108717,Unknow
50752,4118208,Unknow
50753,3736829,Unknow
50754,1417037,Unknow
50755,9954817,Unknow
50756,473526,Unknow
50757,2091517,Unknow
50758,7608339,Unknow
50759,7833806,Unknow
50760,2470928,Unknow
50761,9325592,Unknow
50762,3768502,Unknow
50763,5634448,Unknow
50764,2672398,Unknow
50765,4062485,Unknow
50766,695263,Unknow
50767,863233,Unknow
50768,3181900,Unknow
50769,5564576,Unknow
50770,1204899,Unknow
50771,250876,Unknow
50772,3483208,Unknow
50773,6962354,Unknow
50774,2101966,Unknow
50775,8934620,Unknow
50776,7575180,Unknow
50777,4851064,Unknow
50778,8319166,Unknow
50779,2676786,Unknow
50780,1703415,Unknow
50781,2063458,Unknow
50782,4656508,Unknow
50783,2967355,Unknow
50784,5099034,Unknow
50785,5377699,Unknow
50786,7591629,Unknow
50787,7260143,Unknow
50788,4511689,Unknow
50789,9061429,Unknow
50790,859668,Unknow
50791,2803962,Unknow
50792,3824748,Unknow
50793,5102433,Unknow
50794,975925,Unknow
50795,632646,Unknow
50796,2130002,Unknow
50797,524759,Unknow
50798,9823212,Unknow
50799,1841048,Unknow
50800,7918023,Unknow
50801,5530820,Unknow
50802,5997976,Unknow
50803,1448304,Unknow
50804,34679,Unknow
50805,4642648,Unknow
50806,1307065,Unknow
50807,5967584,Unknow
50808,75865,Unknow
50809,3066405,Unknow
50810,7466546,Unknow
50811,9320875,Unknow
50812,2078,Unknow
50813,3932979,Unknow
50814,7132105,Unknow
50815,8045639,Unknow
50816,6682568,Unknow
50817,9745743,Unknow
50818,5169425,Unknow
50819,673939,Unknow
50820,291988,Unknow
50821,5145279,Unknow
50822,206328,Unknow
50823,5415771,Unknow
50824,4101897,Unknow
50825,6005504,Unknow
50826,588854,Unknow
50827,4235408,Unknow
50828,2112489,Unknow
50829,857200,Unknow
50830,5324847,Unknow
50831,4797881,Unknow
50832,7812525,Unknow
50833,4637575,Unknow
50834,2609035,Unknow
50835,206908,Unknow
50836,4000658,Unknow
50837,5173380,Unknow
50838,6687695,Unknow
50839,8188314,Unknow
50840,7046425,Unknow
50841,3848940,Unknow
50842,2814699,Unknow
50843,2153412,Unknow
50844,1817480,Unknow
50845,9414444,Unknow
50846,2610519,Unknow
50847,6571659,Unknow
50848,5357811,Unknow
50849,2285583,Unknow
50850,2108169,Unknow
50851,8000836,Unknow
50852,5969103,Unknow
50853,739955,Unknow
50854,2799227,Unknow
50855,9475539,Unknow
50856,6424857,Unknow
50857,6716145,Unknow
50858,3832134,Unknow
50859,567982,Unknow
50860,8022687,Unknow
50861,1626559,Unknow
50862,2261425,Unknow
50863,2937432,Unknow
50864,8135714,Unknow
50865,4699907,Unknow
50866,1474003,Unknow
50867,6605517,Unknow
50868,4337688,Unknow
50869,8159013,Unknow
50870,378543,Unknow
50871,9575625,Unknow
50872,9437427,Unknow
50873,1302465,Unknow
50874,2042690,Unknow
50875,835017,Unknow
50876,2440908,Unknow
50877,1981393,Unknow
50878,9356939,Unknow
50879,4883049,Unknow
50880,3672517,Unknow
50881,2900008,Unknow
50882,9030927,Unknow
50883,7225745,Unknow
50884,5293778,Unknow
50885,3929456,Unknow
50886,6968908,Unknow
50887,4925371,Unknow
50888,9293007,Unknow
50889,2465100,Unknow
50890,3156829,Unknow
50891,8370689,Unknow
50892,7886346,Unknow
50893,7302822,Unknow
50894,2763601,Unknow
50895,454197,Unknow
50896,2740322,Unknow
50897,3821428,Unknow
50898,3972966,Unknow
50899,1905292,Unknow
50900,5842728,Unknow
50901,6618398,Unknow
50902,987959,Unknow
50903,3902361,Unknow
50904,172850,Unknow
50905,1497297,Unknow
50906,9156914,Unknow
50907,2491145,Unknow
50908,7872786,Unknow
50909,692893,Unknow
50910,4720115,Unknow
50911,3927339,Unknow
50912,3730720,Unknow
50913,3206984,Unknow
50914,5233320,Unknow
50915,7807809,Unknow
50916,5349653,Unknow
50917,4211602,Unknow
50918,3831592,Unknow
50919,112222,Unknow
50920,130563,Unknow
50921,5931154,Unknow
50922,8047804,Unknow
50923,9586865,Unknow
50924,7690089,Unknow
50925,4065981,Unknow
50926,2942831,Unknow
50927,6171983,Unknow
50928,5444271,Unknow
50929,4396078,Unknow
50930,6936473,Unknow
50931,6709477,Unknow
50932,8289778,Unknow
50933,4308898,Unknow
50934,7468186,Unknow
50935,4221044,Unknow
50936,6868690,Unknow
50937,3060739,Unknow
50938,980918,Unknow
50939,3323638,Unknow
50940,6880197,Unknow
50941,8854492,Unknow
50942,9352105,Unknow
50943,5228343,Unknow
50944,952303,Unknow
50945,7238663,Unknow
50946,4688947,Unknow
50947,8717581,Unknow
50948,3417673,Unknow
50949,7856590,Unknow
50950,4299991,Unknow
50951,524241,Unknow
50952,9095438,Unknow
50953,9156406,Unknow
50954,2428945,Unknow
50955,6079773,Unknow
50956,8263956,Unknow
50957,2214292,Unknow
50958,1879414,Unknow
50959,3699967,Unknow
50960,7439198,Unknow
50961,2565171,Unknow
50962,4892969,Unknow
50963,7819973,Unknow
50964,4520329,Unknow
50965,6423042,Unknow
50966,6577593,Unknow
50967,9201950,Unknow
50968,2879026,Unknow
50969,7226626,Unknow
50970,5521102,Unknow
50971,4122408,Unknow
50972,1088700,Unknow
50973,5956453,Unknow
50974,6750881,Unknow
50975,8327715,Unknow
50976,9562034,Unknow
50977,4518200,Unknow
50978,2547472,Unknow
50979,6170198,Unknow
50980,8712820,Unknow
50981,286930,Unknow
50982,5335639,Unknow
50983,4008202,Unknow
50984,3144951,Unknow
50985,9223656,Unknow
50986,197468,Unknow
50987,6638131,Unknow
50988,5833786,Unknow
50989,7515646,Unknow
50990,5643944,Unknow
50991,6064360,Unknow
50992,8601037,Unknow
50993,8062346,Unknow
50994,9562920,Unknow
50995,434961,Unknow
50996,2265837,Unknow
50997,8872302,Unknow
50998,1859362,Unknow
50999,4300061,Unknow
51000,3629915,Unknow
51001,5815448,Unknow
51002,6804425,Unknow
51003,8154248,Unknow
51004,4514969,Unknow
51005,1041416,Unknow
51006,5679488,Unknow
51007,5981518,Unknow
51008,7532899,Unknow
51009,9297444,Unknow
51010,7078198,Unknow
51011,4759704,Unknow
51012,1618582,Unknow
51013,7279524,Unknow
51014,8837363,Unknow
51015,9497306,Unknow
51016,4559828,Unknow
51017,5970314,Unknow
51018,783897,Unknow
51019,65388,Unknow
51020,6764969,Unknow
51021,3878810,Unknow
51022,1957470,Unknow
51023,6354780,Unknow
51024,3265347,Unknow
51025,8325586,Unknow
51026,9341409,Unknow
51027,2129340,Unknow
51028,6457895,Unknow
51029,4934279,Unknow
51030,5199031,Unknow
51031,484905,Unknow
51032,7552172,Unknow
51033,9732432,Unknow
51034,1925250,Unknow
51035,230369,Unknow
51036,3407797,Unknow
51037,3774912,Unknow
51038,8578394,Unknow
51039,1016785,Unknow
51040,3087281,Unknow
51041,9469131,Unknow
51042,5090119,Unknow
51043,7316507,Unknow
51044,3863491,Unknow
51045,5635922,Unknow
51046,2885818,Unknow
51047,4335363,Unknow
51048,7488506,Unknow
51049,8249855,Unknow
51050,7314955,Unknow
51051,6172466,Unknow
51052,3819014,Unknow
51053,8829625,Unknow
51054,2394317,Unknow
51055,4912724,Unknow
51056,2908200,Unknow
51057,9905090,Unknow
51058,1048499,Unknow
51059,8332410,Unknow
51060,1684351,Unknow
51061,5968841,Unknow
51062,2313537,Unknow
51063,2283903,Unknow
51064,4728283,Unknow
51065,7624410,Unknow
51066,8701266,Unknow
51067,9761605,Unknow
51068,6204465,Unknow
51069,8020700,Unknow
51070,6518593,Unknow
51071,7130633,Unknow
51072,7572700,Unknow
51073,5454123,Unknow
51074,5917854,Unknow
51075,3693934,Unknow
51076,2548888,Unknow
51077,6692969,Unknow
51078,6498249,Unknow
51079,6859124,Unknow
51080,9084542,Unknow
51081,1723369,Unknow
51082,529385,Unknow
51083,9379378,Unknow
51084,2375392,Unknow
51085,8440290,Unknow
51086,2043146,Unknow
51087,8326628,Unknow
51088,4868294,Unknow
51089,4675951,Unknow
51090,3627601,Unknow
51091,2012084,Unknow
51092,2178796,Unknow
51093,6657093,Unknow
51094,4782846,Unknow
51095,8251506,Unknow
51096,3728431,Unknow
51097,647162,Unknow
51098,8972668,Unknow
51099,5760147,Unknow
51100,9868571,Unknow
51101,7500947,Unknow
51102,6629741,Unknow
51103,9160487,Unknow
51104,944571,Unknow
51105,1520049,Unknow
51106,6418090,Unknow
51107,2988791,Unknow
51108,5367899,Unknow
51109,3163354,Unknow
51110,6394538,Unknow
51111,9390833,Unknow
51112,1698203,Unknow
51113,6119567,Unknow
51114,5146943,Unknow
51115,763078,Unknow
51116,9395097,Unknow
51117,6891626,Unknow
51118,5169831,Unknow
51119,5420288,Unknow
51120,9046973,Unknow
51121,6889644,Unknow
51122,7489444,Unknow
51123,1832638,Unknow
51124,9163132,Unknow
51125,7413719,Unknow
51126,3498439,Unknow
51127,3480837,Unknow
51128,5818608,Unknow
51129,4683888,Unknow
51130,9007842,Unknow
51131,3259585,Unknow
51132,7872342,Unknow
51133,4015999,Unknow
51134,1062819,Unknow
51135,7830503,Unknow
51136,8337749,Unknow
51137,7661257,Unknow
51138,3767412,Unknow
51139,626627,Unknow
51140,9487026,Unknow
51141,2725895,Unknow
51142,9088363,Unknow
51143,8360699,Unknow
51144,4786857,Unknow
51145,2052323,Unknow
51146,7540554,Unknow
51147,6217575,Unknow
51148,2053645,Unknow
51149,420516,Unknow
51150,5629632,Unknow
51151,1290636,Unknow
51152,3965805,Unknow
51153,4360604,Unknow
51154,3940983,Unknow
51155,9112616,Unknow
51156,7666057,Unknow
51157,6461827,Unknow
51158,5470620,Unknow
51159,497220,Unknow
51160,6446069,Unknow
51161,3992747,Unknow
51162,1800066,Unknow
51163,1393420,Unknow
51164,2696311,Unknow
51165,237705,Unknow
51166,3199861,Unknow
51167,8421181,Unknow
51168,254301,Unknow
51169,4248871,Unknow
51170,5843130,Unknow
51171,354532,Unknow
51172,9232293,Unknow
51173,6223260,Unknow
51174,8919545,Unknow
51175,5453058,Unknow
51176,9628969,Unknow
51177,5504162,Unknow
51178,4011169,Unknow
51179,2958820,Unknow
51180,7686656,Unknow
51181,3554877,Unknow
51182,3758731,Unknow
51183,3974642,Unknow
51184,7853815,Unknow
51185,8373465,Unknow
51186,3159450,Unknow
51187,5742361,Unknow
51188,5888606,Unknow
51189,6366119,Unknow
51190,1429327,Unknow
51191,626089,Unknow
51192,9865460,Unknow
51193,5051789,Unknow
51194,3431569,Unknow
51195,1063436,Unknow
51196,9548760,Unknow
51197,3563315,Unknow
51198,1110417,Unknow
51199,2596125,Unknow
51200,4191331,Unknow
51201,2865666,Unknow
51202,2785902,Unknow
51203,7383217,Unknow
51204,1911207,Unknow
51205,6447227,Unknow
51206,5455831,Unknow
51207,1408899,Unknow
51208,753803,Unknow
51209,4352464,Unknow
51210,3677152,Unknow
51211,4046902,Unknow
51212,1304982,Unknow
51213,9397155,Unknow
51214,7083540,Unknow
51215,1897318,Unknow
51216,3499141,Unknow
51217,1704093,Unknow
51218,7192825,Unknow
51219,9511606,Unknow
51220,2159617,Unknow
51221,7964088,Unknow
51222,8929729,Unknow
51223,8010043,Unknow
51224,6516909,Unknow
51225,8135222,Unknow
51226,584275,Unknow
51227,3970507,Unknow
51228,8527147,Unknow
51229,5229797,Unknow
51230,2076926,Unknow
51231,4538816,Unknow
51232,5374446,Unknow
51233,6126148,Unknow
51234,1461446,Unknow
51235,5282520,Unknow
51236,1612706,Unknow
51237,4743257,Unknow
51238,2275873,Unknow
51239,3636687,Unknow
51240,6080879,Unknow
51241,5724698,Unknow
51242,5140167,Unknow
51243,7648782,Unknow
51244,2423597,Unknow
51245,5887165,Unknow
51246,1996860,Unknow
51247,8701942,Unknow
51248,2264669,Unknow
51249,5115573,Unknow
51250,524422,Unknow
51251,8600793,Unknow
51252,4524671,Unknow
51253,5052653,Unknow
51254,3212621,Unknow
51255,7309670,Unknow
51256,801948,Unknow
51257,2570930,Unknow
51258,9224019,Unknow
51259,615769,Unknow
51260,98968,Unknow
